date,Year,Month,Day,class,CC.Season,Season,Treatment,Rate,metabo.type,precip.cat
2/12/2014,2014,2,12,Early CC,CC,Winter,Post,-0.070887185,AR,Zero
2/13/2014,2014,2,13,Early CC,CC,Winter,Post,-0.082595884,AR,Zero
2/14/2014,2014,2,14,Early CC,CC,Winter,Post,-0.084184664,AR,Zero
2/15/2014,2014,2,15,Early CC,CC,Winter,Post,-0.118184948,AR,Zero
2/16/2014,2014,2,16,Early CC,CC,Winter,Post,-0.13892641,AR,Zero
3/4/2014,2014,3,4,Late CC,CC,Winter,Post,-0.217845944,AR,Zero
3/5/2014,2014,3,5,Late CC,CC,Winter,Post,-0.163632856,AR,Zero
3/6/2014,2014,3,6,Late CC,CC,Winter,Post,-0.18841427,AR,Elevated
3/7/2014,2014,3,7,Late CC,CC,Winter,Post,-0.439810811,AR,Zero
3/8/2014,2014,3,8,Late CC,CC,Winter,Post,-0.323279567,AR,Zero
3/9/2014,2014,3,9,Late CC,CC,Winter,Post,-0.686063604,AR,Zero
3/10/2014,2014,3,10,Late CC,CC,Winter,Post,-0.314891642,AR,Zero
3/11/2014,2014,3,11,Late CC,CC,Winter,Post,0.018871019,AR,Zero
3/12/2014,2014,3,12,Late CC,CC,Winter,Post,0.322964069,AR,Elevated
3/14/2014,2014,3,14,Late CC,CC,Winter,Post,0.092745497,AR,Zero
3/15/2014,2014,3,15,Late CC,CC,Winter,Post,0.263685507,AR,Zero
3/16/2014,2014,3,16,Late CC,CC,Winter,Post,-0.308228159,AR,Zero
3/17/2014,2014,3,17,Late CC,CC,Winter,Post,0.072558942,AR,Zero
3/18/2014,2014,3,18,Late CC,CC,Winter,Post,-1.018593862,AR,Zero
3/19/2014,2014,3,19,Late CC,CC,Winter,Post,-0.563754728,AR,Elevated
3/20/2014,2014,3,20,Late CC,CC,Winter,Post,-2.090048574,AR,Elevated
3/21/2014,2014,3,21,Late CC,CC,Winter,Post,-3.013241531,AR,Elevated
3/22/2014,2014,3,22,Late CC,CC,Winter,Post,-2.431042424,AR,Zero
3/23/2014,2014,3,23,Late CC,CC,Winter,Post,-3.088927615,AR,Zero
3/24/2014,2014,3,24,Late CC,CC,Winter,Post,-2.978892753,AR,Zero
3/25/2014,2014,3,25,Late CC,CC,Winter,Post,-2.994998252,AR,Zero
3/26/2014,2014,3,26,Late CC,CC,Winter,Post,-3.403861094,AR,Zero
3/27/2014,2014,3,27,Late CC,CC,Winter,Post,-2.809371048,AR,Zero
3/29/2014,2014,3,29,Late CC,CC,Winter,Post,-3.252278965,AR,Elevated
3/30/2014,2014,3,30,Late CC,CC,Winter,Post,-5.415599556,AR,Elevated
3/31/2014,2014,3,31,Late CC,CC,Winter,Post,-7.146048628,AR,Zero
4/1/2014,2014,4,1,Late CC,CC,Spring,Post,-6.336916366,AR,Elevated
4/2/2014,2014,4,2,Late CC,CC,Spring,Post,-7.565016145,AR,Zero
4/3/2014,2014,4,3,Late CC,CC,Spring,Post,-2.272456574,AR,Elevated
4/4/2014,2014,4,4,Late CC,CC,Spring,Post,0.192673008,AR,High
4/5/2014,2014,4,5,Late CC,CC,Spring,Post,-2.202343639,AR,Elevated
4/6/2014,2014,4,6,Late CC,CC,Spring,Post,-3.430427826,AR,Zero
4/7/2014,2014,4,7,Late CC,CC,Spring,Post,-3.928151531,AR,Zero
4/8/2014,2014,4,8,Late CC,CC,Spring,Post,-3.277865723,AR,Elevated
4/10/2014,2014,4,10,Late CC,CC,Spring,Post,-5.312024979,AR,Zero
4/11/2014,2014,4,11,Late CC,CC,Spring,Post,-5.382674964,AR,Elevated
4/12/2014,2014,4,12,Late CC,CC,Spring,Post,-5.82425896,AR,Zero
4/13/2014,2014,4,13,Late CC,CC,Spring,Post,-6.947908819,AR,Zero
4/14/2014,2014,4,14,Late CC,CC,Spring,Post,-4.041367935,AR,Elevated
4/15/2014,2014,4,15,Late CC,CC,Spring,Post,-4.046851673,AR,Elevated
4/16/2014,2014,4,16,Late CC,CC,Spring,Post,-4.577343112,AR,Zero
4/17/2014,2014,4,17,Late CC,CC,Spring,Post,-5.199054661,AR,Zero
4/18/2014,2014,4,18,Late CC,CC,Spring,Post,-5.895986034,AR,Zero
4/19/2014,2014,4,19,Late CC,CC,Spring,Post,-5.316974066,AR,Zero
4/20/2014,2014,4,20,Late CC,CC,Spring,Post,-5.025566488,AR,Zero
4/21/2014,2014,4,21,Late CC,CC,Spring,Post,-5.995648469,AR,Zero
4/22/2014,2014,4,22,Late CC,CC,Spring,Post,-4.75694245,AR,Elevated
4/23/2014,2014,4,23,Late CC,CC,Spring,Post,-4.105930559,AR,Zero
4/24/2014,2014,4,24,Late CC,CC,Spring,Post,-4.66132409,AR,Zero
4/26/2014,2014,4,26,Late CC,CC,Spring,Post,-4.22414937,AR,Elevated
4/27/2014,2014,4,27,Late CC,CC,Spring,Post,-4.197883364,AR,Zero
4/28/2014,2014,4,28,Late CC,CC,Spring,Post,-3.003755573,AR,Zero
4/29/2014,2014,4,29,Late CC,CC,Spring,Post,-6.404023729,AR,Elevated
4/30/2014,2014,4,30,Late CC,CC,Spring,Post,-4.444458016,AR,Elevated
5/1/2014,2014,5,1,Late CC,No CC,Spring,Post,-3.150858577,AR,Zero
5/2/2014,2014,5,2,Late CC,No CC,Spring,Post,-2.960730226,AR,Elevated
5/3/2014,2014,5,3,Late CC,No CC,Spring,Post,-4.44157221,AR,Elevated
5/4/2014,2014,5,4,Late CC,No CC,Spring,Post,-4.288379237,AR,Zero
5/5/2014,2014,5,5,Late CC,No CC,Spring,Post,-3.506821489,AR,Zero
5/6/2014,2014,5,6,Late CC,No CC,Spring,Post,-3.827171698,AR,Zero
5/7/2014,2014,5,7,Late CC,No CC,Spring,Post,-4.397698393,AR,Zero
5/8/2014,2014,5,8,Late CC,No CC,Spring,Post,-4.353551016,AR,Zero
5/9/2014,2014,5,9,Late CC,No CC,Spring,Post,-2.401022705,AR,Elevated
5/10/2014,2014,5,10,Late CC,No CC,Spring,Post,-3.266633954,AR,Elevated
5/11/2014,2014,5,11,Late CC,No CC,Spring,Post,-9.811339607,AR,Zero
5/12/2014,2014,5,12,Late CC,No CC,Spring,Post,-4.538599218,AR,High
5/13/2014,2014,5,13,Late CC,No CC,Spring,Post,-1.860692369,AR,Elevated
5/14/2014,2014,5,14,Late CC,No CC,Spring,Post,-4.894627298,AR,Elevated
5/15/2014,2014,5,15,Late CC,No CC,Spring,Post,-1.338542401,AR,High
5/16/2014,2014,5,16,Late CC,No CC,Spring,Post,-1.454996324,AR,Elevated
5/17/2014,2014,5,17,Late CC,No CC,Spring,Post,-2.14226739,AR,Elevated
5/18/2014,2014,5,18,Late CC,No CC,Spring,Post,-2.983441018,AR,Elevated
5/19/2014,2014,5,19,Late CC,No CC,Spring,Post,-3.559521702,AR,Zero
5/20/2014,2014,5,20,Late CC,No CC,Spring,Post,-4.54368824,AR,Zero
5/21/2014,2014,5,21,Late CC,No CC,Spring,Post,-4.520406638,AR,Elevated
5/22/2014,2014,5,22,Late CC,No CC,Spring,Post,-4.731555235,AR,Zero
5/23/2014,2014,5,23,Late CC,No CC,Spring,Post,-4.475813457,AR,Zero
5/24/2014,2014,5,24,Late CC,No CC,Spring,Post,-4.421598209,AR,Zero
5/25/2014,2014,5,25,Late CC,No CC,Spring,Post,-4.824650549,AR,Zero
5/26/2014,2014,5,26,Late CC,No CC,Spring,Post,-4.40410651,AR,Zero
5/27/2014,2014,5,27,Late CC,No CC,Spring,Post,-4.410971895,AR,Zero
5/29/2014,2014,5,29,Late CC,No CC,Spring,Post,-3.198141849,AR,Zero
5/30/2014,2014,5,30,Late CC,No CC,Spring,Post,-2.481748849,AR,Zero
5/31/2014,2014,5,31,Late CC,No CC,Spring,Post,-2.172806379,AR,Zero
6/1/2014,2014,6,1,No CC,No CC,Spring,Post,-2.019012125,AR,Zero
6/2/2014,2014,6,2,No CC,No CC,Spring,Post,-1.228181463,AR,Zero
6/3/2014,2014,6,3,No CC,No CC,Spring,Post,-1.873112363,AR,Elevated
6/4/2014,2014,6,4,No CC,No CC,Spring,Post,-0.363952633,AR,Zero
6/5/2014,2014,6,5,No CC,No CC,Spring,Post,-1.457686792,AR,High
6/6/2014,2014,6,6,No CC,No CC,Spring,Post,-1.694356699,AR,Zero
6/7/2014,2014,6,7,No CC,No CC,Spring,Post,-2.035594882,AR,Zero
6/8/2014,2014,6,8,No CC,No CC,Spring,Post,-0.951582201,AR,Elevated
6/25/2014,2014,6,25,No CC,No CC,Spring,Post,-2.055148102,AR,Elevated
6/26/2014,2014,6,26,No CC,No CC,Spring,Post,-2.391101021,AR,Elevated
6/27/2014,2014,6,27,No CC,No CC,Spring,Post,-2.271074657,AR,Zero
6/28/2014,2014,6,28,No CC,No CC,Spring,Post,-1.869675512,AR,Zero
6/29/2014,2014,6,29,No CC,No CC,Spring,Post,-2.207041409,AR,Elevated
6/30/2014,2014,6,30,No CC,No CC,Spring,Post,-1.645160806,AR,Zero
7/1/2014,2014,7,1,No CC,No CC,Summer,Post,-1.573255297,AR,Elevated
7/2/2014,2014,7,2,No CC,No CC,Summer,Post,-1.168423308,AR,Elevated
7/3/2014,2014,7,3,No CC,No CC,Summer,Post,-2.01546383,AR,Zero
7/4/2014,2014,7,4,No CC,No CC,Summer,Post,-2.087904244,AR,Zero
7/5/2014,2014,7,5,No CC,No CC,Summer,Post,-2.191148014,AR,Zero
7/6/2014,2014,7,6,No CC,No CC,Summer,Post,-1.827810737,AR,Zero
7/7/2014,2014,7,7,No CC,No CC,Summer,Post,-1.364743268,AR,Elevated
7/8/2014,2014,7,8,No CC,No CC,Summer,Post,-1.084913584,AR,Elevated
7/10/2014,2014,7,10,No CC,No CC,Summer,Post,-1.233313022,AR,Zero
7/11/2014,2014,7,11,No CC,No CC,Summer,Post,-1.365342974,AR,Zero
7/12/2014,2014,7,12,No CC,No CC,Summer,Post,-0.635075802,AR,Zero
7/13/2014,2014,7,13,No CC,No CC,Summer,Post,-1.171508377,AR,Elevated
7/14/2014,2014,7,14,No CC,No CC,Summer,Post,-1.134268475,AR,Zero
7/15/2014,2014,7,15,No CC,No CC,Summer,Post,-0.622068647,AR,Elevated
7/16/2014,2014,7,16,No CC,No CC,Summer,Post,-0.780615914,AR,Zero
7/17/2014,2014,7,17,No CC,No CC,Summer,Post,-1.082064948,AR,Zero
7/18/2014,2014,7,18,No CC,No CC,Summer,Post,-0.892918044,AR,Zero
7/19/2014,2014,7,19,No CC,No CC,Summer,Post,-1.145279116,AR,Zero
7/20/2014,2014,7,20,No CC,No CC,Summer,Post,-1.137950291,AR,Zero
7/21/2014,2014,7,21,No CC,No CC,Summer,Post,-1.269944169,AR,Zero
7/23/2014,2014,7,23,No CC,No CC,Summer,Post,-0.795410082,AR,Elevated
7/24/2014,2014,7,24,No CC,No CC,Summer,Post,-0.826631493,AR,Elevated
7/25/2014,2014,7,25,No CC,No CC,Summer,Post,-0.779743922,AR,Zero
7/26/2014,2014,7,26,No CC,No CC,Summer,Post,-0.649097064,AR,Zero
7/27/2014,2014,7,27,No CC,No CC,Summer,Post,-0.920200982,AR,Elevated
7/28/2014,2014,7,28,No CC,No CC,Summer,Post,-0.567101302,AR,Elevated
7/29/2014,2014,7,29,No CC,No CC,Summer,Post,-0.637925621,AR,Zero
7/30/2014,2014,7,30,No CC,No CC,Summer,Post,-0.718861895,AR,Zero
7/31/2014,2014,7,31,No CC,No CC,Summer,Post,-0.756575584,AR,Elevated
8/7/2014,2014,8,7,No CC,No CC,Summer,Post,-0.615661167,AR,Zero
8/8/2014,2014,8,8,No CC,No CC,Summer,Post,-0.535983655,AR,Zero
8/9/2014,2014,8,9,No CC,No CC,Summer,Post,-0.914005435,AR,Zero
8/10/2014,2014,8,10,No CC,No CC,Summer,Post,-3.193049239,AR,Zero
8/11/2014,2014,8,11,No CC,No CC,Summer,Post,-0.20976149,AR,Zero
8/12/2014,2014,8,12,No CC,No CC,Summer,Post,-0.238812054,AR,Elevated
8/13/2014,2014,8,13,No CC,No CC,Summer,Post,-0.608048068,AR,Elevated
8/14/2014,2014,8,14,No CC,No CC,Summer,Post,-0.321357789,AR,Zero
8/15/2014,2014,8,15,No CC,No CC,Summer,Post,-0.535899025,AR,Zero
8/16/2014,2014,8,16,No CC,No CC,Summer,Post,-0.777101187,AR,Zero
8/17/2014,2014,8,17,No CC,No CC,Summer,Post,-0.569996774,AR,Zero
8/18/2014,2014,8,18,No CC,No CC,Summer,Post,-0.552041719,AR,Zero
8/20/2014,2014,8,20,No CC,No CC,Summer,Post,-0.667269526,AR,Elevated
8/21/2014,2014,8,21,No CC,No CC,Summer,Post,-0.500445159,AR,Elevated
8/22/2014,2014,8,22,No CC,No CC,Summer,Post,-0.323066867,AR,High
8/23/2014,2014,8,23,No CC,No CC,Summer,Post,-0.62277062,AR,Elevated
8/24/2014,2014,8,24,No CC,No CC,Summer,Post,-0.855603862,AR,Zero
8/25/2014,2014,8,25,No CC,No CC,Summer,Post,-0.587351549,AR,Zero
8/26/2014,2014,8,26,No CC,No CC,Summer,Post,-0.023437698,AR,Elevated
8/27/2014,2014,8,27,No CC,No CC,Summer,Post,-0.516726635,AR,Elevated
8/28/2014,2014,8,28,No CC,No CC,Summer,Post,-0.323355786,AR,Zero
8/29/2014,2014,8,29,No CC,No CC,Summer,Post,-0.650602945,AR,Zero
8/30/2014,2014,8,30,No CC,No CC,Summer,Post,-0.586021932,AR,Zero
8/31/2014,2014,8,31,No CC,No CC,Summer,Post,-0.47589946,AR,Zero
9/1/2014,2014,9,1,No CC,No CC,Summer,Post,-0.447607985,AR,Zero
9/2/2014,2014,9,2,No CC,No CC,Summer,Post,-0.383024898,AR,Zero
9/3/2014,2014,9,3,No CC,No CC,Summer,Post,-0.435730416,AR,Zero
9/4/2014,2014,9,4,No CC,No CC,Summer,Post,-0.486314353,AR,Zero
9/6/2014,2014,9,6,No CC,No CC,Summer,Post,-0.541999456,AR,Elevated
9/7/2014,2014,9,7,No CC,No CC,Summer,Post,-0.080386716,AR,Zero
9/8/2014,2014,9,8,No CC,No CC,Summer,Post,-0.295524307,AR,Zero
9/9/2014,2014,9,9,No CC,No CC,Summer,Post,-0.376378375,AR,Zero
9/10/2014,2014,9,10,No CC,No CC,Summer,Post,-0.745106609,AR,Elevated
9/11/2014,2014,9,11,No CC,No CC,Summer,Post,-0.443934826,AR,High
9/12/2014,2014,9,12,No CC,No CC,Summer,Post,-0.292588444,AR,Elevated
9/13/2014,2014,9,13,No CC,No CC,Summer,Post,-0.407777037,AR,Elevated
9/14/2014,2014,9,14,No CC,No CC,Summer,Post,-0.484370691,AR,Zero
9/15/2014,2014,9,15,No CC,No CC,Summer,Post,-0.247787676,AR,Zero
9/16/2014,2014,9,16,No CC,No CC,Summer,Post,-0.075563731,AR,Elevated
9/17/2014,2014,9,17,No CC,No CC,Summer,Post,-0.407719971,AR,Zero
9/18/2014,2014,9,18,No CC,No CC,Summer,Post,-0.435623845,AR,Zero
9/20/2014,2014,9,20,No CC,No CC,Summer,Post,-1.370532608,AR,Zero
9/21/2014,2014,9,21,No CC,No CC,Summer,Post,-0.213252909,AR,Elevated
9/22/2014,2014,9,22,No CC,No CC,Summer,Post,-0.593077298,AR,Elevated
9/23/2014,2014,9,23,No CC,No CC,Summer,Post,-0.6103215,AR,Zero
9/24/2014,2014,9,24,No CC,No CC,Summer,Post,-0.585384486,AR,Zero
9/25/2014,2014,9,25,No CC,No CC,Summer,Post,-0.467967005,AR,Zero
9/26/2014,2014,9,26,No CC,No CC,Summer,Post,-0.426491621,AR,Zero
9/27/2014,2014,9,27,No CC,No CC,Summer,Post,-0.427392169,AR,Zero
9/28/2014,2014,9,28,No CC,No CC,Summer,Post,-0.345843229,AR,Zero
9/29/2014,2014,9,29,No CC,No CC,Summer,Post,-0.354570507,AR,Zero
9/30/2014,2014,9,30,No CC,No CC,Summer,Post,-0.364299857,AR,Elevated
10/1/2014,2014,10,1,Early CC,CC,Fall,Post,-0.422190448,AR,Zero
10/2/2014,2014,10,2,Early CC,CC,Fall,Post,-0.506409746,AR,Zero
10/4/2014,2014,10,4,Early CC,CC,Fall,Post,-0.190482498,AR,Elevated
10/5/2014,2014,10,5,Early CC,CC,Fall,Post,-0.295775539,AR,Elevated
10/6/2014,2014,10,6,Early CC,CC,Fall,Post,-0.367224814,AR,Elevated
10/7/2014,2014,10,7,Early CC,CC,Fall,Post,-0.36216602,AR,Elevated
10/8/2014,2014,10,8,Early CC,CC,Fall,Post,-0.393673361,AR,Elevated
10/9/2014,2014,10,9,Early CC,CC,Fall,Post,-0.283587748,AR,Zero
10/10/2014,2014,10,10,Early CC,CC,Fall,Post,-0.332217704,AR,Zero
10/11/2014,2014,10,11,Early CC,CC,Fall,Post,-0.371075301,AR,Zero
10/12/2014,2014,10,12,Early CC,CC,Fall,Post,-0.507756957,AR,Zero
10/13/2014,2014,10,13,Early CC,CC,Fall,Post,-0.374169627,AR,Elevated
10/14/2014,2014,10,14,Early CC,CC,Fall,Post,-0.583977744,AR,Elevated
10/15/2014,2014,10,15,Early CC,CC,Fall,Post,-0.593972987,AR,Elevated
10/16/2014,2014,10,16,Early CC,CC,Fall,Post,-0.522241223,AR,Elevated
11/8/2014,2014,11,8,Early CC,CC,Fall,Post,-0.275810794,AR,Elevated
11/9/2014,2014,11,9,Early CC,CC,Fall,Post,-0.403479384,AR,Zero
11/10/2014,2014,11,10,Early CC,CC,Fall,Post,-0.506960884,AR,Zero
11/11/2014,2014,11,11,Early CC,CC,Fall,Post,-0.18439569,AR,Zero
11/12/2014,2014,11,12,Early CC,CC,Fall,Post,-0.295241811,AR,Elevated
11/13/2014,2014,11,13,Early CC,CC,Fall,Post,-0.303741453,AR,Zero
11/14/2014,2014,11,14,Early CC,CC,Fall,Post,-0.2650362,AR,Zero
11/15/2014,2014,11,15,Early CC,CC,Fall,Post,-0.180391867,AR,Zero
11/16/2014,2014,11,16,Early CC,CC,Fall,Post,-0.203940272,AR,Zero
11/17/2014,2014,11,17,Early CC,CC,Fall,Post,-0.327247971,AR,Elevated
12/6/2014,2014,12,6,Early CC,CC,Fall,Post,-0.295419146,AR,Zero
12/7/2014,2014,12,7,Early CC,CC,Fall,Post,-0.418243088,AR,Zero
12/8/2014,2014,12,8,Early CC,CC,Fall,Post,-0.413897253,AR,Zero
12/9/2014,2014,12,9,Early CC,CC,Fall,Post,-0.360333016,AR,Elevated
12/10/2014,2014,12,10,Early CC,CC,Fall,Post,-0.400872192,AR,Zero
12/11/2014,2014,12,11,Early CC,CC,Fall,Post,-0.452482231,AR,Zero
12/12/2014,2014,12,12,Early CC,CC,Fall,Post,-0.370998367,AR,Zero
12/13/2014,2014,12,13,Early CC,CC,Fall,Post,-0.54116408,AR,Zero
12/14/2014,2014,12,14,Early CC,CC,Fall,Post,-0.743357983,AR,Zero
12/15/2014,2014,12,15,Early CC,CC,Fall,Post,-0.860820662,AR,Zero
12/16/2014,2014,12,16,Early CC,CC,Fall,Post,-0.467964923,AR,Elevated
12/17/2014,2014,12,17,Early CC,CC,Fall,Post,-0.454081245,AR,Elevated
12/20/2014,2014,12,20,Early CC,CC,Fall,Post,-0.690673947,AR,Zero
12/21/2014,2014,12,21,Early CC,CC,Fall,Post,-0.83666233,AR,Zero
12/22/2014,2014,12,22,Early CC,CC,Fall,Post,-0.736431827,AR,Zero
12/23/2014,2014,12,23,Early CC,CC,Fall,Post,-1.095532027,AR,Elevated
12/24/2014,2014,12,24,Early CC,CC,Fall,Post,-1.062383428,AR,Elevated
12/25/2014,2014,12,25,Early CC,CC,Fall,Post,-0.487431958,AR,Elevated
12/26/2014,2014,12,26,Early CC,CC,Fall,Post,-0.978430096,AR,Zero
12/27/2014,2014,12,27,Early CC,CC,Fall,Post,-0.502423488,AR,Elevated
12/28/2014,2014,12,28,Early CC,CC,Fall,Post,-0.997019995,AR,Elevated
1/2/2015,2015,1,2,Early CC,CC,Winter,Post,-2.221685499,AR,Zero
1/3/2015,2015,1,3,Early CC,CC,Winter,Post,-0.582294681,AR,Elevated
1/4/2015,2015,1,4,Early CC,CC,Winter,Post,-0.458710769,AR,Elevated
1/5/2015,2015,1,5,Early CC,CC,Winter,Post,-1.531499747,AR,Elevated
1/14/2015,2015,1,14,Early CC,CC,Winter,Post,-0.245779058,AR,Zero
1/15/2015,2015,1,15,Early CC,CC,Winter,Post,-0.306664039,AR,Zero
1/16/2015,2015,1,16,Early CC,CC,Winter,Post,-0.469887564,AR,Zero
1/17/2015,2015,1,17,Early CC,CC,Winter,Post,-0.844591838,AR,Zero
1/18/2015,2015,1,18,Early CC,CC,Winter,Post,-0.166251056,AR,Zero
1/19/2015,2015,1,19,Early CC,CC,Winter,Post,-0.270146862,AR,Zero
1/20/2015,2015,1,20,Early CC,CC,Winter,Post,-0.210081864,AR,Zero
1/21/2015,2015,1,21,Early CC,CC,Winter,Post,-0.0320252,AR,Zero
1/22/2015,2015,1,22,Early CC,CC,Winter,Post,-0.54150679,AR,Elevated
1/23/2015,2015,1,23,Early CC,CC,Winter,Post,-0.199668574,AR,Zero
1/24/2015,2015,1,24,Early CC,CC,Winter,Post,-0.711999274,AR,Zero
1/25/2015,2015,1,25,Early CC,CC,Winter,Post,-0.498094976,AR,Zero
1/26/2015,2015,1,26,Early CC,CC,Winter,Post,-0.695430145,AR,Elevated
1/27/2015,2015,1,27,Early CC,CC,Winter,Post,-0.702700753,AR,Zero
1/28/2015,2015,1,28,Early CC,CC,Winter,Post,-0.688796518,AR,Zero
1/29/2015,2015,1,29,Early CC,CC,Winter,Post,-0.301850484,AR,Zero
1/30/2015,2015,1,30,Early CC,CC,Winter,Post,-0.749945194,AR,Zero
1/31/2015,2015,1,31,Early CC,CC,Winter,Post,-0.792035143,AR,Zero
2/1/2015,2015,2,1,Early CC,CC,Winter,Post,-0.845096852,AR,Elevated
2/2/2015,2015,2,2,Early CC,CC,Winter,Post,-0.835130034,AR,High
2/3/2015,2015,2,3,Early CC,CC,Winter,Post,-0.892390394,AR,Zero
2/4/2015,2015,2,4,Early CC,CC,Winter,Post,-0.583468588,AR,Zero
2/5/2015,2015,2,5,Early CC,CC,Winter,Post,-0.799515066,AR,Elevated
2/7/2015,2015,2,7,Early CC,CC,Winter,Post,-1.06411275,AR,Zero
2/8/2015,2015,2,8,Early CC,CC,Winter,Post,-1.028422443,AR,Zero
2/9/2015,2015,2,9,Early CC,CC,Winter,Post,-0.462078677,AR,Zero
2/10/2015,2015,2,10,Early CC,CC,Winter,Post,-0.613610583,AR,Zero
2/11/2015,2015,2,11,Early CC,CC,Winter,Post,-0.695848772,AR,Zero
2/12/2015,2015,2,12,Early CC,CC,Winter,Post,-0.912438108,AR,Zero
2/13/2015,2015,2,13,Early CC,CC,Winter,Post,-0.912348445,AR,Zero
2/17/2015,2015,2,17,Early CC,CC,Winter,Post,-0.701412523,AR,Zero
2/18/2015,2015,2,18,Early CC,CC,Winter,Post,-0.700982341,AR,Zero
2/19/2015,2015,2,19,Early CC,CC,Winter,Post,-0.818609735,AR,Zero
3/7/2015,2015,3,7,Late CC,CC,Winter,Post,-1.181318451,AR,Zero
3/8/2015,2015,3,8,Late CC,CC,Winter,Post,-1.240859645,AR,Zero
3/9/2015,2015,3,9,Late CC,CC,Winter,Post,-1.312577894,AR,Zero
3/10/2015,2015,3,10,Late CC,CC,Winter,Post,-0.387924575,AR,Zero
3/11/2015,2015,3,11,Late CC,CC,Winter,Post,0.397768543,AR,Zero
3/12/2015,2015,3,12,Late CC,CC,Winter,Post,0.895208329,AR,Zero
3/13/2015,2015,3,13,Late CC,CC,Winter,Post,0.195994041,AR,Zero
3/14/2015,2015,3,14,Late CC,CC,Winter,Post,0.155413795,AR,Elevated
3/15/2015,2015,3,15,Late CC,CC,Winter,Post,-0.321543083,AR,Zero
3/16/2015,2015,3,16,Late CC,CC,Winter,Post,-0.803986751,AR,Zero
3/17/2015,2015,3,17,Late CC,CC,Winter,Post,-1.040019055,AR,Zero
3/18/2015,2015,3,18,Late CC,CC,Winter,Post,-1.39171457,AR,Zero
3/19/2015,2015,3,19,Late CC,CC,Winter,Post,-1.977840555,AR,Zero
3/20/2015,2015,3,20,Late CC,CC,Winter,Post,-1.556886885,AR,Elevated
3/21/2015,2015,3,21,Late CC,CC,Winter,Post,-2.015103999,AR,Zero
3/22/2015,2015,3,22,Late CC,CC,Winter,Post,-2.176497479,AR,Zero
3/23/2015,2015,3,23,Late CC,CC,Winter,Post,-1.717056348,AR,Zero
3/24/2015,2015,3,24,Late CC,CC,Winter,Post,-2.93958951,AR,Elevated
3/26/2015,2015,3,26,Late CC,CC,Winter,Post,-4.117277547,AR,Elevated
3/27/2015,2015,3,27,Late CC,CC,Winter,Post,-3.130414246,AR,Elevated
3/28/2015,2015,3,28,Late CC,CC,Winter,Post,-3.012103004,AR,Zero
3/29/2015,2015,3,29,Late CC,CC,Winter,Post,-3.683749965,AR,Zero
3/30/2015,2015,3,30,Late CC,CC,Winter,Post,-3.891240646,AR,Elevated
3/31/2015,2015,3,31,Late CC,CC,Winter,Post,-4.12907941,AR,Zero
4/1/2015,2015,4,1,Late CC,CC,Spring,Post,-4.165177438,AR,Zero
4/2/2015,2015,4,2,Late CC,CC,Spring,Post,-2.936690984,AR,Zero
4/3/2015,2015,4,3,Late CC,CC,Spring,Post,-2.903151308,AR,Elevated
4/4/2015,2015,4,4,Late CC,CC,Spring,Post,-3.700393406,AR,Elevated
4/5/2015,2015,4,5,Late CC,CC,Spring,Post,-3.723712429,AR,Zero
4/6/2015,2015,4,6,Late CC,CC,Spring,Post,-3.970847155,AR,Zero
4/7/2015,2015,4,7,Late CC,CC,Spring,Post,-3.369080021,AR,Elevated
4/8/2015,2015,4,8,Late CC,CC,Spring,Post,-4.166645789,AR,Elevated
4/9/2015,2015,4,9,Late CC,CC,Spring,Post,-4.027789189,AR,Elevated
4/11/2015,2015,4,11,Late CC,CC,Spring,Post,-4.461082558,AR,Elevated
4/12/2015,2015,4,12,Late CC,CC,Spring,Post,-5.245448347,AR,Zero
4/13/2015,2015,4,13,Late CC,CC,Spring,Post,-3.029746894,AR,Zero
4/14/2015,2015,4,14,Late CC,CC,Spring,Post,-4.24173266,AR,Zero
4/15/2015,2015,4,15,Late CC,CC,Spring,Post,-4.336665656,AR,Zero
4/16/2015,2015,4,16,Late CC,CC,Spring,Post,-4.391395767,AR,Elevated
4/17/2015,2015,4,17,Late CC,CC,Spring,Post,-5.185172091,AR,Elevated
4/18/2015,2015,4,18,Late CC,CC,Spring,Post,-5.11274587,AR,Zero
4/19/2015,2015,4,19,Late CC,CC,Spring,Post,-13.21373905,AR,Zero
4/20/2015,2015,4,20,Late CC,CC,Spring,Post,-1.428552639,AR,High
4/21/2015,2015,4,21,Late CC,CC,Spring,Post,-3.70411167,AR,Elevated
4/22/2015,2015,4,22,Late CC,CC,Spring,Post,-2.685552478,AR,Zero
4/23/2015,2015,4,23,Late CC,CC,Spring,Post,-3.600661644,AR,Zero
4/25/2015,2015,4,25,Late CC,CC,Spring,Post,-3.456197834,AR,Elevated
4/26/2015,2015,4,26,Late CC,CC,Spring,Post,-5.089852136,AR,Elevated
4/27/2015,2015,4,27,Late CC,CC,Spring,Post,-4.269005595,AR,Zero
4/28/2015,2015,4,28,Late CC,CC,Spring,Post,-4.587697967,AR,Zero
4/29/2015,2015,4,29,Late CC,CC,Spring,Post,-4.159663521,AR,Zero
4/30/2015,2015,4,30,Late CC,CC,Spring,Post,-3.639549521,AR,Zero
5/1/2015,2015,5,1,Late CC,No CC,Spring,Post,-3.358231892,AR,Zero
5/2/2015,2015,5,2,Late CC,No CC,Spring,Post,-3.145488236,AR,Zero
5/3/2015,2015,5,3,Late CC,No CC,Spring,Post,-2.647658533,AR,Zero
